tconst,titleType,startYear,runtimeMinutes,averageRating,numVotes,Adventure,Animation,Family,Mystery,Horror,Musical,Comedy,Fantasy,Documentary,War,Crime,Film-Noir,Romance,Action,Drama,Thriller,Sci-Fi,Western,History,Biography,title,language
tt0381429,movie,2004,106,6.7,8217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Saut périlleux,fr
tt0381505,movie,2005,104,6.4,10864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Pretty Persuasion,fr
tt0381681,movie,2004,80,8.1,291315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Avant la nuit tout est possible,fr
tt0381690,movie,2005,108,6.3,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Vers le sud,fr
tt0381707,movie,2004,109,5.8,166483,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Drôles de blondes,fr
tt0381849,movie,2007,122,7.6,333454,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3:10 pour Yuma,fr
tt0381940,movie,2009,112,6.1,20178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Cargo,fr
tt0381966,movie,2004,85,5.6,32014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C'est l'enfer,fr
tt0381971,movie,2006,87,6.5,18353,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Georges le petit curieux,fr
tt0382077,movie,2005,101,5.9,89446,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trouble jeu,fr
tt0382189,movie,2004,86,6.7,21956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Mon été d'amour,fr
tt0382625,movie,2006,149,6.6,462273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Da Vinci Code,fr
tt0382628,movie,2005,105,5.6,65740,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eau trouble,fr
tt0382765,movie,2006,123,6.3,7102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Jindabyne,fr
tt0382932,movie,2007,111,8.1,839646,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ratatouille,fr
tt0382992,movie,2005,121,5.1,56548,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Furtif,fr
tt0383010,movie,2012,92,5.1,33365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les trois corniauds,fr
tt0383028,movie,2008,124,7.5,99079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Synecdoche, New York",fr
tt0383060,movie,2006,83,4.4,22999,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Zoom,fr
tt0383216,movie,2006,93,5.7,93337,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,La panthère rose,fr
tt0383222,movie,2005,95,3,37381,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,BloodRayne,fr
tt0383534,movie,2004,96,6.1,10707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Noël,fr
tt0383574,movie,2006,151,7.4,774856,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Pirates des Caraïbes: Le coffre du mort,fr
tt0383678,movie,1999,67,7.9,3963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Trailer Park Boys,fr
tt0383694,movie,2004,125,7.6,27015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Vera Drake,fr
tt0384286,movie,2005,90,5.8,28686,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crier au loup,fr
tt0384504,movie,2004,91,7.4,13662,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Pour sauver l'honneur,fr
tt0384533,movie,2004,138,5.3,8293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12 fois papa,fr
tt0384537,movie,2006,125,6.5,246074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silent Hill,fr
tt0384642,movie,2005,95,5.6,41184,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Cris et coups de pieds,fr
tt0384680,movie,2005,102,6.6,83708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Monsieur Météo,fr
tt0384793,movie,2006,93,6.4,140869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accepté,fr
tt0384806,movie,2005,90,5.9,118083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amityville: La maison du diable,fr
tt0384810,movie,2004,85,6.4,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Au tournant de la vie,fr
tt0384814,movie,2006,117,5.7,10132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Ask the Dust,fr
tt0385004,movie,2004,119,7.5,116671,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Le secret des poignards volants,fr
tt0385057,movie,2005,90,5.2,8193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Un long Week-End,fr
tt0385267,movie,2004,109,6.5,56672,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,En bonne compagnie,fr
tt0385277,movie,2007,107,7.5,9428,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Santouri,fr
tt0385307,movie,2005,115,5.1,80844,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Miss Personnalité 2 - Armée et fabuleuse,fr
tt0385700,movie,2005,101,7.1,58411,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fainaru fantajî sebun adobento chirudoren,fr
tt0385752,movie,2007,113,6.1,197664,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,À la croisée des mondes - La boussole d'or,fr
tt0385880,movie,2006,91,6.7,140474,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La maison monstre,fr
tt0385887,movie,2019,144,6.8,63281,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Les ombres de Brooklyn,fr
tt0386032,movie,2007,123,8,76989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Malade,fr
tt0386064,movie,2004,140,8,41228,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,Deux frères en guerre,fr
tt0386117,movie,2009,101,6.7,108901,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Max et les Maximonstres,fr
tt0386140,movie,2005,129,6,108345,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,La légende de Zorro,fr
tt0386504,movie,2004,115,5.7,6917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Haven,fr
tt0386588,movie,2005,118,6.6,337291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Hitch,fr
tt0386651,movie,2004,90,7.6,5469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Kekexili,fr
tt0386751,movie,2005,99,5.7,3975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Le roi du fleuve,fr
tt0387055,movie,2005,98,5.5,6681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Batalla en el cielo,fr
tt0387059,movie,2005,104,5.5,7261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les mots retrouvés,fr
tt0387131,movie,2005,129,7.3,149269,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,La Constance du jardinier,fr
tt0387514,movie,2005,105,6.2,42226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Entre elles et lui,fr
tt0387564,movie,2004,103,7.6,472169,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Décadence,fr
tt0387575,movie,2004,87,4.9,50438,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Génération Chucky,fr
tt0387808,movie,2006,84,6.5,187262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Idiocracy,fr
tt0387877,movie,2006,121,5.6,77347,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le dahlia noir,fr
tt0387898,movie,2005,117,7.3,85872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Caché,fr
tt0388125,movie,2005,130,6.5,65390,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Chaussure à son pied,fr
tt0388139,movie,2004,90,7.2,20753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"Quel délire, Pete Tong",fr
tt0388154,movie,2004,95,7.2,2459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mickybo and Me,fr
tt0388213,movie,2005,84,5.3,3403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Loverboy,fr
tt0388230,movie,2003,90,5,3841,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Malevolence,fr
tt0388285,movie,2004,93,5.5,3925,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,La grande débandade,fr
tt0388364,movie,2004,110,6.8,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Red Dust,fr
tt0388419,movie,2004,99,5.5,57837,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Noël avec les Krank,fr
tt0388473,movie,2003,92,7.8,47499,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo Godfathers,fr
tt0388482,movie,2005,87,6.3,216977,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Le transporteur 2,fr
tt0388500,movie,2005,105,5.6,18857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beauty Shop,fr
tt0388505,movie,2005,140,7.8,6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Va, vie, et deviens",fr
tt0388556,movie,2004,115,6.5,3685,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Zebraman,fr
tt0388727,movie,2005,103,7,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Anklaget,fr
tt0388795,movie,2005,134,7.7,387831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Souvenirs de Brokeback Mountain,fr
tt0389327,movie,2004,77,6,3456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,La bonne façon,fr
tt0389328,movie,2007,97,4.9,12625,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,L'éveil: soif du sang,fr
tt0389557,movie,2006,145,7.7,80929,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,Le carnet noir,fr
tt0389722,movie,2007,113,6.6,190718,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,30 jours de nuit,fr
tt0389790,movie,2007,91,6.1,181881,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Drôle d'abeille,fr
tt0389860,movie,2006,107,6.4,360442,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Clic,fr
tt0390221,movie,2004,101,7.4,36341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Maria Full of Grace,fr
tt0390384,movie,2004,77,6.7,115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Primer,fr
tt0390521,movie,2004,100,7.2,114229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malbouffe à l'américaine,fr
tt0390808,movie,2004,111,7.1,18362,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,36 Quai des Orfèvres,fr
tt0391198,movie,2004,91,5.9,151728,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Rage meurtrière,fr
tt0391304,movie,2005,107,6.6,71420,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Un amour comme ça,fr
tt0393109,movie,2005,110,7.1,110837,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Brick - À la recherche d'Emily,fr
tt0393597,movie,2007,90,7.9,14763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terre,fr
tt0393635,movie,2005,90,5.1,10902,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Reeker: L'odeur de la mort,fr
tt0393685,movie,2005,78,5.3,11276,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Le Tueur de Noël,fr
tt0393735,movie,2006,98,4.4,20288,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Quelle vie de chien,fr
tt0395119,movie,2006,145,6.1,13969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Capitaine Alatriste,fr
tt0395169,movie,2004,121,8.1,374304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Hôtel Rwanda,fr
tt0395251,movie,2005,134,6.3,45075,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Les producteurs,fr
tt0395461,movie,2005,96,7.5,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bab'Aziz: Le Prince Qui Contemplait Son Âme,fr
tt0395495,movie,2006,124,5.9,28763,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Ma vie sans lui,fr
tt0395584,movie,2005,107,6.7,106507,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Les démons de Satan,fr
tt0395585,movie,2005,90,5.3,10842,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le Piège,fr
tt0395699,movie,2005,95,5.6,101688,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Baby-sittor,fr
tt0395972,movie,2005,126,7.3,45173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le vent du nord,fr
tt0396171,movie,2006,147,7.5,267483,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Le parfum - Histoire d'un meurtrier,fr
tt0396184,movie,2004,100,7.3,25329,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Pusher II,fr
tt0396269,movie,2005,119,7,378341,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Garçons sans honneur,fr
tt0396271,movie,2004,81,4.4,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Quand m'aimera-t-on?,fr
tt0396555,movie,2007,95,6.8,112868,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bienvenue chez les Robinson,fr
tt0396592,movie,2004,93,4.4,13071,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Le gros Albert,fr
tt0396652,movie,2005,98,6,29134,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Une princesse sur la glace,fr
tt0396688,movie,2005,105,6.6,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,The King,fr
tt0396707,movie,2008,103,6,11094,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Le Secret de Moonacre,fr
tt0396752,movie,2005,97,6.6,86225,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Nounou McPhee,fr
tt0397044,movie,2007,98,5.3,18368,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Sang et chocolat,fr
tt0397065,movie,2005,113,5.5,135337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,La maison de cire,fr
tt0397078,movie,2006,103,5.5,62067,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,C'est bien ma chance!,fr
tt0397101,movie,2005,104,6.5,123920,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,La clé des secrets,fr
tt0397313,movie,2006,120,7.3,68769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Huit en-dessous,fr
tt0397535,movie,2005,145,7.3,162467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Geisha,fr
tt0397892,movie,2008,96,6.8,231583,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Volt,fr
tt0398017,movie,2005,108,6.6,76761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Rencontre fatale,fr
tt0398286,movie,2010,100,7.7,501139,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rapunzel,fr
tt0398375,movie,2005,97,5.5,62073,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,La rumeur court...,fr
tt0398712,movie,2005,109,6.3,82237,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,L'assaut du poste 13,fr
tt0398808,movie,2007,96,7.2,175349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Le pont de Terabithia,fr
tt0398842,movie,2006,99,4.8,4047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,La prophétie des Andes,fr
tt0398913,movie,2006,87,4.8,46493,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DOA: Mort ou vif,fr
tt0398982,movie,2005,84,6.5,2393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Duane Hopwood,fr
tt0399095,movie,2007,120,7.3,18028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Trade,fr
tt0399102,movie,2004,125,6.3,9843,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Gojira: Fainaru uôzu,fr
tt0399146,movie,2005,96,7.4,254678,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Une histoire de violence,fr
tt0399201,movie,2005,136,6.8,329535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,L'île,fr
tt0399295,movie,2005,122,7.6,339949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le seigneur de guerre,fr
tt0399327,movie,2005,83,5.5,26797,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Le boss,fr
tt0399877,movie,2004,109,5.2,13883,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Que sait-on vraiment de la réalité!?,fr
tt0399934,movie,2004,83,4.5,2530,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Zombie Honeymoon,fr
tt0400426,movie,2008,95,3.2,15036,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Far Cry,fr
tt0400497,movie,2005,101,4.9,51204,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La Coccinelle tout équipée,fr
tt0400525,movie,2005,92,6.2,25093,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,La moisson de glace,fr
tt0400717,movie,2006,86,6.1,106840,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les rebelles de la forêt,fr
tt0401085,movie,2005,129,7.8,34264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,C.R.A.Z.Y.,fr
tt0401383,movie,2007,112,8,110715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Le scaphandre et le papillon,fr
tt0401420,movie,2005,107,6.4,7386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Fierce People,fr
tt0401445,movie,2006,117,6.9,102107,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Un bon cru,fr
tt0401711,movie,2006,120,7.2,74757,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"Paris, je t'aime",fr
tt0401729,movie,2012,132,6.6,288015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,John Carter,fr
tt0401792,movie,2005,124,8,796893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Une histoire de Sin City,fr
tt0401815,movie,2005,98,5,11135,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Tamara,fr
tt0401855,movie,2006,106,6.7,210437,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Monde infernal: Évolution,fr
tt0401997,movie,2007,110,7,62171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Brèche,fr
tt0402022,movie,2005,93,5.4,133354,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Æon Flux,fr
tt0402057,movie,2005,103,5.8,18662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Beowulf et Grendel,fr
tt0402399,movie,2005,135,6.7,90475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Le nouveau monde,fr
tt0402743,movie,2006,94,5.1,4997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Abominable,fr
tt0402850,movie,2005,100,6.3,15342,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Le grand blanc,fr
tt0402894,movie,2005,112,6.5,56548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Casanova,fr
tt0402901,movie,2005,97,5.1,41864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,La caverne,fr
tt0402910,movie,2005,106,6.4,58245,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Chaos,fr
tt0403016,movie,2005,80,4.3,4884,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Supercross,fr
tt0403358,movie,2004,114,6.4,55571,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Les gardiens de la nuit,fr
tt0403407,movie,2006,90,5.3,5734,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,La Fraternité,fr
tt0403508,movie,2005,119,6.5,65490,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Quatre filles et un jean,fr
tt0403702,movie,2009,90,6.4,76437,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Ados en révolte,fr
tt0403703,movie,2004,90,5,9137,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yu-Gi-Oh! Le film,fr
tt0404030,movie,2005,106,7.4,60055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Tout est illuminé,fr
tt0404032,movie,2005,119,6.7,141210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,L'exorcisme d'Emily Rose,fr
tt0404163,movie,2006,113,5.8,4817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le pouvoir du jeu,fr
tt0404203,movie,2006,137,7.5,117546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les enfants de choeur,fr
tt0404254,movie,2008,92,6.2,20529,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Ma petite maligne,fr
tt0404390,movie,2006,122,7.3,104094,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Traqué,fr
tt0404978,movie,2012,89,5.7,26031,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Gambit, arnaque à l'anglaise",fr
tt0405061,movie,2004,95,5.6,5112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,L'oeil 2,fr
tt0405094,movie,2006,137,8.4,413676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La vie des autres,fr
tt0405296,movie,2006,100,7,117887,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A Scanner Darkly,fr
tt0405325,movie,2005,100,6.3,95532,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Sky High - école des superhéros,fr
tt0405336,movie,2006,145,5.3,40819,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Southland Tales,fr
tt0405422,movie,2005,116,7.1,472122,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,40 ans et encore puceau,fr
tt0405469,movie,2006,82,5.2,27900,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La vie sauvage,fr
tt0405508,movie,2006,167,8.1,122830,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Rang De Basanti,fr
tt0405676,movie,2006,128,6.1,25721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Les fous du roi,fr
tt0406158,movie,2005,99,7.2,8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"The Prize Winner of Defiance, Ohio",fr
tt0406375,movie,2005,101,6.3,116769,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Zathura: Une aventure spatiale,fr
tt0406759,movie,2008,98,5.4,56673,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'oeil,fr
tt0406816,movie,2006,139,6.9,98727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Le gardien,fr
tt0407121,movie,2005,68,6.4,8553,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Winnie l'ourson et l'éfélant,fr
tt0407265,movie,2005,103,7.4,42486,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transamerica,fr
tt0407269,movie,2005,100,5.3,4473,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,The Truth About Love,fr
tt0407304,movie,2005,116,6.5,479199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,La guerre des mondes,fr
tt0407621,movie,2004,88,6.1,14003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Calvaire,fr
tt0407887,movie,2006,151,8.5,1436610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Agents troubles,fr
